scenario,scenario_label,T,w_cost,w_time,w_env,x_elevator_mt,x_rocket_mt,rocket_launches,cost_trillion_usd,physical_emission_billion_tco2,environment_damage_billion,direct_site_environment_billion,nonlinear_environment_billion,objective_value,d_cost_plus,d_time_plus,d_environment_plus,lambda_cost,lambda_emission,beta_pressure,a_e,a_r
environment_priority,Environment Priority,89,0.1,0.05,0.85,43.013490000000004,56.986509999999996,465196,67.70205261139424,0.6704155156825506,0.6916097135857421,0.4390711407578323,0.0770435336279097,0.13911376091313463,0.0,14.0,0.0916097135857421,0.005,0.003,2.5e-11,0.9,0.98
environment_priority,Environment Priority,90,0.1,0.05,0.85,43.4967525,56.5032475,461251,67.07963677442503,0.6675876737699342,0.6892941461286164,0.43492482067533966,0.07690257525327676,0.13650004034887325,0.0,15.0,0.08929414612861641,0.005,0.003,2.5e-11,0.9,0.98
environment_priority,Environment Priority,91,0.1,0.05,0.85,43.980015,56.019985,457306,66.30687185232779,0.6640209560144235,0.6845924161276696,0.4298002606354461,0.07535369429222363,0.130505922847532,0.0,16.0,0.08459241612766966,0.005,0.003,2.5e-11,0.9,0.98
environment_priority,Environment Priority,92,0.1,0.05,0.85,44.46340000000001,55.5366,453360,65.53524734200708,0.6604579519831185,0.6799722788752027,0.4247042771012878,0.0738573297739149,0.1246273950732039,0.0,17.0,0.07997227887520275,0.005,0.003,2.5e-11,0.9,0.98
environment_priority,Environment Priority,93,0.1,0.05,0.85,44.9466625,55.0533375,449415,64.76484581558783,0.6568989598088806,0.6754434355708057,0.41963060648569706,0.07243044608510857,0.11887820039197472,0.0,18.0,0.07544343557080568,0.005,0.003,2.5e-11,0.9,0.98
environment_priority,Environment Priority,94,0.1,0.05,0.85,45.42992500000001,54.570075,445470,64.29498946128058,0.6547545061410402,0.6724257967768077,0.4158514676487587,0.07122023512804902,0.11526987876714427,0.0,19.0,0.07242579677680772,0.005,0.003,2.5e-11,0.9,0.98
environment_priority,Environment Priority,95,0.1,0.05,0.85,45.91331000000001,54.08669,441524,63.403322707997006,0.650650879939468,0.6686601163342043,0.41052408020256825,0.07080973133163607,0.11060183147345613,0.0,20.0,0.06866011633420432,0.005,0.003,2.5e-11,0.9,0.98
environment_priority,Environment Priority,96,0.1,0.05,0.85,46.39657249999999,53.603427499999995,437579,62.64118952091208,0.6471266690564225,0.6642495652724151,0.4054976766126036,0.0694538728598115,0.10502021746925473,0.0,21.0,0.0642495652724151,0.005,0.003,2.5e-11,0.9,0.98
environment_priority,Environment Priority,97,0.1,0.05,0.85,46.87995750000001,53.120042500000004,433633,62.17684101230652,0.645008405999356,0.6613338183620497,0.40178090016603,0.06828269159601964,0.1015562426795705,0.0,22.0,0.06133381836204976,0.005,0.003,2.5e-11,0.9,0.98
environment_priority,Environment Priority,98,0.1,0.05,0.85,47.363342500000016,52.6366575,429687,61.418241225556514,0.6414994884982189,0.6570171889419741,0.39678514498058715,0.06698960656138693,0.0961076843344634,0.0,23.0,0.05701718894197416,0.005,0.003,2.5e-11,0.9,0.98
environment_priority,Environment Priority,99,0.1,0.05,0.85,47.84660500000001,52.153394999999996,425742,60.661358893162145,0.6379968854189302,0.6527842118937306,0.3918069410912348,0.06576312240249567,0.09077763351611837,0.0,24.0,0.052784211893730615,0.005,0.003,2.5e-11,0.9,0.98
environment_priority,Environment Priority,100,0.1,0.05,0.85,48.329867500000006,51.670132499999994,421797,59.8017524059822,0.6340295127303008,0.649148663585639,0.3865938402757104,0.06536896390992857,0.08629394007965535,0.0,25.0,0.049148663585639074,0.005,0.003,2.5e-11,0.9,0.98
environment_priority,Environment Priority,101,0.1,0.05,0.85,48.81312999999998,51.186870000000006,417852,59.34552402366709,0.6319500178174224,0.6463499697816116,0.38294496222629637,0.06424743715531538,0.08299579052394984,0.0,26.0,0.046349969781611655,0.005,0.003,2.5e-11,0.9,0.98
environment_priority,Environment Priority,102,0.1,0.05,0.85,49.29639249999998,50.7036075,413907,58.595685897920866,0.6284768985949559,0.642236744423997,0.37800694088483117,0.06310052213916596,0.07783538793399583,0.0,27.0,0.04223674442399705,0.005,0.003,2.5e-11,0.9,0.98
environment_priority,Environment Priority,103,0.1,0.05,0.85,49.77977749999997,50.220222500000006,409961,57.84813795803211,0.6250127762934332,0.6381795480800064,0.37309306484231386,0.061984991037692734,0.07275435978000915,0.0,28.0,0.038179548080006454,0.005,0.003,2.5e-11,0.9,0.98
environment_priority,Environment Priority,104,0.1,0.05,0.85,50.26303999999999,49.736959999999996,406016,57.39695488267341,0.6229573621889852,0.6354836017366691,0.3694965038513924,0.06091389468527675,0.06960176912694788,0.0,29.0,0.03548360173666909,0.005,0.003,2.5e-11,0.9,0.98
environment_priority,Environment Priority,105,0.1,0.05,0.85,50.5970975,49.402902499999996,403289,56.7517635639751,0.6199596516782674,0.6326621894270146,0.36565304735072024,0.06057298427629428,0.06627143502160401,0.0,30.0,0.0326621894270146,0.005,0.003,2.5e-11,0.9,0.98
environment_priority,Environment Priority,106,0.1,0.05,0.85,51.08036,48.919639999999994,399344,56.01012959014011,0.6165200743637981,0.6287285462823836,0.3607756637395423,0.05954501374284136,0.06136544056671015,0.0,31.0,0.028728546282383638,0.005,0.003,2.5e-11,0.9,0.98
environment_priority,Environment Priority,107,0.1,0.05,0.85,51.56374499999999,48.436255,395398,55.564685129891224,0.6144923419086247,0.626124585412022,0.3572294351538705,0.058515070658151536,0.05834316266703118,0.0,32.0,0.026124585412022006,0.005,0.003,2.5e-11,0.9,0.98
environment_priority,Environment Priority,108,0.1,0.05,0.85,52.04700749999999,47.95299250000001,391453,54.82596621848938,0.6110653580613934,0.6222884903499052,0.352369565427357,0.0575671343225482,0.05357536132903239,0.0,33.0,0.02228849034990521,0.005,0.003,2.5e-11,0.9,0.98
environment_priority,Environment Priority,109,0.1,0.05,0.85,52.53026999999998,47.46972999999999,387508,54.093252358874715,0.6076643462820235,0.6184932246469463,0.3475345916341366,0.05663513141280979,0.04886540158317401,0.0,34.0,0.01849322464694636,0.005,0.003,2.5e-11,0.9,0.98
environment_priority,Environment Priority,110,0.1,0.05,0.85,52.53026999999998,47.46973,387508,53.85271510464132,0.6065015543176684,0.617382568960177,0.34652675317616544,0.056532314184011626,0.04795863936025073,0.0,35.0,0.01738256896017698,0.005,0.003,2.5e-11,0.9,0.98
environment_priority,Environment Priority,111,0.1,0.05,0.85,53.0135325,46.986467499999996,383563,53.41663379536722,0.604519397016918,0.614872128353328,0.3430434694786019,0.05553344627472606,0.045068848500548105,0.0,36.0,0.014872128353328073,0.005,0.003,2.5e-11,0.9,0.98
environment_priority,Environment Priority,112,0.1,0.05,0.85,53.496917499999995,46.503082500000005,379617,52.69683698724403,0.6011753124813692,0.611132415225647,0.33826170877634043,0.05460328304930667,0.04043758823633326,0.0,37.0,0.011132415225647008,0.005,0.003,2.5e-11,0.9,0.98
environment_priority,Environment Priority,113,0.1,0.05,0.85,53.98018,46.019819999999996,375672,51.98356521782985,0.5978598161948914,0.6074275131446283,0.33350958979024214,0.05367878895438612,0.03585564362155677,0.0,38.0,0.007427513144628306,0.005,0.003,2.5e-11,0.9,0.98
environment_priority,Environment Priority,114,0.1,0.05,0.85,54.463442500000006,45.5365575,371727,51.552034202186924,0.5958995801955403,0.6050193427713474,0.3300680201309584,0.05274047724038898,0.03311073559274217,0.0,39.0,0.005019342771347413,0.005,0.003,2.5e-11,0.9,0.98
environment_priority,Environment Priority,115,0.1,0.05,0.85,54.46344250000001,45.5365575,371727,51.32529365070067,0.5947965093131486,0.6039671447298265,0.32910869974486706,0.05264759958495936,0.032286788367254224,0.0,40.0,0.0039671447298265106,0.005,0.003,2.5e-11,0.9,0.98
environment_priority,Environment Priority,116,0.1,0.05,0.85,54.94670500000001,45.053295000000006,367782,50.62457110686795,0.5915366765907646,0.6003276535259726,0.3244047229456114,0.051740374180361134,0.027797509161794576,0.0,41.0,0.00032765352597263764,0.005,0.003,2.5e-11,0.9,0.98
environment_priority,Environment Priority,117,0.1,0.05,0.85,55.43009000000002,44.56990999999999,363836,50.19892127796874,0.5896054245416011,0.5980373320968965,0.3209891929525933,0.05089337194430308,0.028,0.0,42.0,0.0,0.005,0.003,2.5e-11,0.9,0.98
environment_priority,Environment Priority,118,0.1,0.05,0.85,55.91347500000001,44.08652499999999,359890,49.50708032057682,0.586386193400837,0.5944454605455243,0.3163191701796124,0.04999931236591179,0.028666666666666667,0.0,43.0,0.0,0.005,0.003,2.5e-11,0.9,0.98
environment_priority,Environment Priority,119,0.1,0.05,0.85,56.39673750000002,43.6032625,355945,48.822039294283044,0.5831972091209883,0.590881555812865,0.3116805727388563,0.04910229407400857,0.029333333333333336,0.0,44.0,0.0,0.005,0.003,2.5e-11,0.9,0.98
environment_priority,Environment Priority,120,0.1,0.05,0.85,56.396737500000015,43.6032625,355945,48.609591752344095,0.5821545354494257,0.5898875758702484,0.3107750075845493,0.049013879285699086,0.03,0.0,45.0,0.0,0.005,0.003,2.5e-11,0.9,0.98
environment_priority,Environment Priority,121,0.1,0.05,0.85,56.88000000000001,43.12,352000,48.19417128790994,0.580274228956259,0.5877018884140316,0.30740449227802835,0.04822699613600327,0.030666666666666672,0.0,46.0,0.0,0.005,0.003,2.5e-11,0.9,0.98
environment_priority,Environment Priority,122,0.1,0.05,0.85,57.363262500000005,42.6367375,348055,47.52125324638213,0.5771396456839096,0.5841960711823024,0.3028171070549229,0.047336853127379536,0.03133333333333333,0.0,47.0,0.0,0.005,0.003,2.5e-11,0.9,0.98
environment_priority,Environment Priority,123,0.1,0.05,0.85,57.8466475,42.153352500000004,344109,46.85445686605068,0.5740324386617501,0.5807302680600387,0.29825208549184823,0.04646386076819041,0.03200000000000001,0.0,48.0,0.0,0.005,0.003,2.5e-11,0.9,0.98
environment_priority,Environment Priority,124,0.1,0.05,0.85,58.329910000000005,41.67008999999999,340164,46.445549487157415,0.5721847456958505,0.5786460057846917,0.294910107021686,0.04574986596300565,0.03266666666666667,0.0,49.0,0.0,0.005,0.003,2.5e-11,0.9,0.98
environment_priority,Environment Priority,125,0.1,0.05,0.85,58.32991000000001,41.670089999999995,340164,46.24591948302278,0.5711987530808835,0.5777026483365802,0.2940546865737762,0.045661928962803994,0.03333333333333333,0.0,50.0,0.0,0.005,0.003,2.5e-11,0.9,0.98
environment_priority,Environment Priority,126,0.1,0.05,0.85,58.81317250000001,41.1868275,336219,45.591214487059275,0.5681463215248964,0.5742959574416377,0.28953965462720893,0.04479855901442878,0.034,0.0,51.0,0.0,0.005,0.003,2.5e-11,0.9,0.98
environment_priority,Environment Priority,127,0.1,0.05,0.85,59.296434999999974,40.703565000000005,332274,45.189449575522936,0.5663347057210769,0.5723005497601547,0.2862292436738669,0.04414185128628788,0.034666666666666665,0.0,52.0,0.0,0.005,0.003,2.5e-11,0.9,0.98
environment_priority,Environment Priority,128,0.1,0.05,0.85,59.77969749999999,40.2203025,328329,44.543036114670585,0.5633208878281526,0.5689399770762007,0.2817495693173999,0.0432892419588008,0.035333333333333335,0.0,53.0,0.0,0.005,0.003,2.5e-11,0.9,0.98
environment_priority,Environment Priority,129,0.1,0.05,0.85,60.26296000000001,39.73703999999999,324384,43.90298390044807,0.560335911530565,0.5656042465336485,0.2773003104580023,0.042431059275646124,0.036000000000000004,0.0,54.0,0.0,0.005,0.003,2.5e-11,0.9,0.98
environment_priority,Environment Priority,130,0.1,0.05,0.85,60.262960000000014,39.73704,324384,43.71678130928623,0.559408057338932,0.5647192443153319,0.27649539173807636,0.042350975777255585,0.03666666666666667,0.0,55.0,0.0,0.005,0.003,2.5e-11,0.9,0.98
environment_priority,Environment Priority,131,0.1,0.05,0.85,60.746345000000005,39.253654999999995,320438,43.324228267981766,0.5576433120160141,0.5628179824032328,0.2732255551305232,0.04174733967270948,0.037333333333333336,0.0,56.0,0.0,0.005,0.003,2.5e-11,0.9,0.98
environment_priority,Environment Priority,132,0.1,0.05,0.85,61.22973,38.77027,316492,42.69542259677986,0.5547098744342059,0.5595445867790803,0.2688215470882325,0.04090574129084764,0.038,0.0,57.0,0.0,0.005,0.003,2.5e-11,0.9,0.98
environment_priority,Environment Priority,133,0.1,0.05,0.85,61.7129925,38.2870075,312547,42.072673939758374,0.5518040606360297,0.5563082450151652,0.264442782801962,0.04007645281320326,0.03866666666666667,0.0,58.0,0.0,0.005,0.003,2.5e-11,0.9,0.98
environment_priority,Environment Priority,134,0.1,0.05,0.85,62.19625499999999,37.80374499999999,308602,41.68796567101656,0.5500795514483259,0.5544811653734243,0.26120859013772113,0.03951185483570324,0.03933333333333334,0.0,59.0,0.0,0.005,0.003,2.5e-11,0.9,0.98
environment_priority,Environment Priority,135,0.1,0.05,0.85,62.19625499999998,37.803745000000006,308602,41.51372424605758,0.5492058742049055,0.5536431668158369,0.2604524362691008,0.03943001014673624,0.04,0.0,60.0,0.0,0.005,0.003,2.5e-11,0.9,0.98
environment_priority,Environment Priority,136,0.1,0.05,0.85,62.679517499999996,37.3204825,304657,40.902302945488394,0.5463524769602794,0.5504655463052461,0.25612086969175596,0.03861224521349018,0.04066666666666667,0.0,61.0,0.0,0.005,0.003,2.5e-11,0.9,0.98
environment_priority,Environment Priority,137,0.1,0.05,0.85,63.162780000000005,36.83722,300712,40.525608255459545,0.5446694592862469,0.5487066111701779,0.2529229821019774,0.038079486668200505,0.04133333333333333,0.0,62.0,0.0,0.005,0.003,2.5e-11,0.9,0.98
environment_priority,Environment Priority,138,0.1,0.05,0.85,63.646165,36.353835,296766,39.92230209681476,0.5418546523089403,0.5455622047970443,0.24863052708274155,0.037255324514302655,0.042,0.0,63.0,0.0,0.005,0.003,2.5e-11,0.9,0.98
environment_priority,Environment Priority,139,0.1,0.05,0.85,64.1294275,35.870572499999994,292821,39.32487547732195,0.5390669907049856,0.5424574404868776,0.24436107227812146,0.03644830400875612,0.04266666666666667,0.0,64.0,0.0,0.005,0.003,2.5e-11,0.9,0.98
environment_priority,Environment Priority,140,0.1,0.05,0.85,64.1294275,35.8705725,292821,39.16298012319438,0.5382480010870945,0.5416771704146572,0.2436520727926886,0.036377033421968616,0.043333333333333335,0.0,65.0,0.0,0.005,0.003,2.5e-11,0.9,0.98
environment_priority,Environment Priority,141,0.1,0.05,0.85,64.61281250000002,35.387187499999996,288875,38.79645812186341,0.5366181148113891,0.5399917242950333,0.24050023785144636,0.03587121144358683,0.044000000000000004,0.0,66.0,0.0,0.005,0.003,2.5e-11,0.9,0.98
environment_priority,Environment Priority,142,0.1,0.05,0.85,65.09607500000001,34.903925,284930,38.20965999818151,0.5338801775258561,0.5369473976479503,0.23627612492920919,0.03507928671874109,0.04466666666666667,0.0,67.0,0.0,0.005,0.003,2.5e-11,0.9,0.98
environment_priority,Environment Priority,143,0.1,0.05,0.85,65.57946000000001,34.42054000000001,280984,37.628617948819816,0.5311691276421076,0.5339284301782962,0.2320798068043004,0.03428442657399569,0.04533333333333334,0.0,68.0,0.0,0.005,0.003,2.5e-11,0.9,0.98
environment_priority,Environment Priority,144,0.1,0.05,0.85,66.0627225,33.9372775,277039,37.270952745622274,0.5295858947998545,0.5322991178764702,0.22896923094232907,0.03379397913414109,0.046,0.0,69.0,0.0,0.005,0.003,2.5e-11,0.9,0.98
environment_priority,Environment Priority,145,0.1,0.05,0.85,66.0627225,33.93727749999999,277039,37.120188350005854,0.5288185240688421,0.5315694177099415,0.2283040849431049,0.03372942496683653,0.04666666666666667,0.0,70.0,0.0,0.005,0.003,2.5e-11,0.9,0.98
environment_priority,Environment Priority,146,0.1,0.05,0.85,66.545985,33.454015,273094,36.549918085176,0.5261583463389836,0.5286056544848855,0.2241559382806803,0.03294209740420522,0.04733333333333334,0.0,71.0,0.0,0.005,0.003,2.5e-11,0.9,0.98
balanced,Balanced,50,0.3,0.25,0.45,24.1647825,75.8352175,619063,97.82065787366552,0.808063817798655,0.8922480387876253,0.6460613718801278,0.1475943543074974,0.21918602909071896,0.0,0.0,0.2922480387876253,0.005,0.003,2.5e-11,0.9,0.98
balanced,Balanced,51,0.3,0.25,0.45,24.648045000000007,75.351955,615118,97.2142273796493,0.8052930584872249,0.8870974853499396,0.6411384834744036,0.145394978275536,0.2153231140124547,0.0,0.0,0.2870974853499396,0.005,0.003,2.5e-11,0.9,0.98
balanced,Balanced,52,0.3,0.25,0.45,25.13143,74.86857,611172,96.27341898238325,0.8010280707002851,0.8798167119158262,0.6347784864684125,0.14250199104741368,0.20986253393686968,0.0,0.0,0.27981671191582624,0.005,0.003,2.5e-11,0.9,0.98
balanced,Balanced,53,0.3,0.25,0.45,25.614692500000007,74.3853075,607227,95.33943930425619,0.7967904498899718,0.8726691677644228,0.6285174535756519,0.13964376878877083,0.20450187582331716,0.0,0.0,0.27266916776442285,0.005,0.003,2.5e-11,0.9,0.98
balanced,Balanced,54,0.3,0.25,0.45,26.09807750000001,73.9019225,603281,94.74206486382643,0.7940591850500763,0.8678739343245362,0.6236620385332187,0.13773173959131746,0.20090545074340216,0.0,0.0,0.2678739343245362,0.005,0.003,2.5e-11,0.9,0.98
balanced,Balanced,55,0.3,0.25,0.45,26.58134,73.41866,599336,93.66752938288035,0.7892084683270928,0.8623933166547614,0.6176210312452055,0.13632041820955584,0.19679498749107108,0.0,0.0,0.2623933166547614,0.005,0.003,2.5e-11,0.9,0.98
balanced,Balanced,56,0.3,0.25,0.45,27.0646025,72.9353975,595391,92.747698919836,0.7850275748091675,0.8554482761952986,0.6114735507078144,0.13355114728748413,0.19158620714647398,0.0,0.0,0.25544827619529864,0.005,0.003,2.5e-11,0.9,0.98
balanced,Balanced,57,0.3,0.25,0.45,27.547864999999998,72.452135,591446,92.16007856882209,0.7823392693355361,0.8509345665694522,0.6067002221362712,0.1318390552331811,0.1882009249270892,0.0,0.0,0.25093456656945223,0.005,0.003,2.5e-11,0.9,0.98
balanced,Balanced,58,0.3,0.25,0.45,28.031127499999997,71.9688725,587501,91.24828627961278,0.7781913444217168,0.8441635909548164,0.6006403927674866,0.12915619798732975,0.18312269321611233,0.0,0.0,0.24416359095481643,0.005,0.003,2.5e-11,0.9,0.98
balanced,Balanced,59,0.3,0.25,0.45,28.514512499999995,71.4854875,583555,90.34108752965072,0.7740613201504905,0.8375349814191309,0.5946524654544432,0.1265433049646877,0.17815123606434818,0.0,0.0,0.23753498141913088,0.005,0.003,2.5e-11,0.9,0.98
balanced,Balanced,60,0.3,0.25,0.45,28.997897499999993,71.00210249999999,579609,89.28738059685563,0.7692902481829211,0.8324211520460165,0.588703216365213,0.1254065138808036,0.1743158640345124,0.0,0.0,0.23242115204601654,0.005,0.003,2.5e-11,0.9,0.98
balanced,Balanced,61,0.3,0.25,0.45,29.48116,70.51883999999998,575664,88.71279648544855,0.766659765489219,0.8281493863870506,0.5840329006473024,0.12383335293974812,0.17111203979028797,0.0,0.0,0.22814938638705062,0.005,0.003,2.5e-11,0.9,0.98
balanced,Balanced,62,0.3,0.25,0.45,29.964422500000005,70.03557749999999,571719,87.81746545388557,0.7625771809632085,0.8217266940010446,0.5781360637883621,0.12133578641268242,0.16629502050078346,0.0,0.0,0.2217266940010446,0.005,0.003,2.5e-11,0.9,0.98
balanced,Balanced,63,0.3,0.25,0.45,30.447685000000003,69.552315,567774,86.92569662767166,0.7585081539210192,0.8154425938443041,0.5723023631245167,0.11891367591978737,0.16158194538322806,0.0,0.0,0.2154425938443041,0.005,0.003,2.5e-11,0.9,0.98
balanced,Balanced,64,0.3,0.25,0.45,30.931070000000005,69.06893,563828,86.36113006406053,0.7559226063971622,0.8113429766429286,0.5677331768540197,0.11741103418890887,0.1585072324821965,0.0,0.0,0.21134297664292867,0.005,0.003,2.5e-11,0.9,0.98
balanced,Balanced,65,0.3,0.25,0.45,31.414332500000004,68.5856675,559883,85.32571161186526,0.7512236311001708,0.8065440003360197,0.561860529599812,0.11651299413620762,0.1549080002520148,0.0,0.0,0.20654400033601972,0.005,0.003,2.5e-11,0.9,0.98
balanced,Balanced,66,0.3,0.25,0.45,31.897717500000006,68.10228249999999,555937,84.44456268629412,0.7471968948492471,0.8004499218346195,0.556108153172086,0.11419908126253353,0.15033744137596464,0.0,0.0,0.20044992183461952,0.005,0.003,2.5e-11,0.9,0.98
balanced,Balanced,67,0.3,0.25,0.45,32.38098,67.61901999999999,551992,83.89059026204049,0.7446592866423797,0.796498689077358,0.5516370580927278,0.11274723258463018,0.14737401680801854,0.0,0.0,0.196498689077358,0.005,0.003,2.5e-11,0.9,0.98
balanced,Balanced,68,0.3,0.25,0.45,32.864242499999996,67.1357575,548047,83.0143216667313,0.74065212417254,0.7905815504760692,0.5459451429601747,0.11055029811589451,0.14293616285705188,0.0,0.0,0.19058155047606917,0.005,0.003,2.5e-11,0.9,0.98
balanced,Balanced,69,0.3,0.25,0.45,33.347505,66.652495,544102,82.14275896516281,0.7366637401140282,0.7847760240110996,0.5402974989935676,0.10842070461753198,0.1385820180083247,0.0,0.0,0.1847760240110996,0.005,0.003,2.5e-11,0.9,0.98
balanced,Balanced,70,0.3,0.25,0.45,33.83076749999999,66.16923249999999,540157,81.12659254569968,0.7320389915006171,0.7802544312418653,0.5345076678617984,0.10771723198006702,0.13519082343139904,0.0,0.0,0.18025443124186535,0.005,0.003,2.5e-11,0.9,0.98
balanced,Balanced,71,0.3,0.25,0.45,34.31403000000001,65.68597,536212,80.58806597178842,0.7295720225529685,0.7764235510539188,0.5301412196150089,0.10628108903890988,0.13231766329043912,0.0,0.0,0.17642355105391883,0.005,0.003,2.5e-11,0.9,0.98
balanced,Balanced,72,0.3,0.25,0.45,34.79741500000001,65.202585,532266,79.72871292679118,0.7256335228022368,0.7707557068766708,0.5245678960461388,0.10421435763053191,0.12806678015750317,0.0,0.0,0.17075570687667085,0.005,0.003,2.5e-11,0.9,0.98
balanced,Balanced,73,0.3,0.25,0.45,35.2806775,64.7193225,528321,78.87202904071428,0.7217048219250064,0.7652296313933142,0.5190280757682362,0.10225639142507797,0.12392222354498571,0.0,0.0,0.16522963139331426,0.005,0.003,2.5e-11,0.9,0.98
balanced,Balanced,74,0.3,0.25,0.45,35.76406250000001,64.2359375,524375,78.34243073053774,0.7192787849613966,0.7615348125522192,0.5147537010663799,0.1008637364858393,0.12115110941416443,0.0,0.0,0.16153481255221924,0.005,0.003,2.5e-11,0.9,0.98
balanced,Balanced,75,0.3,0.25,0.45,36.247325000000004,63.752675,520430,77.3503892468892,0.7147524668673386,0.7571705772287309,0.5090540963055553,0.10022739492317559,0.11787793292154822,0.0,0.0,0.15717057722873096,0.005,0.003,2.5e-11,0.9,0.98
balanced,Balanced,76,0.3,0.25,0.45,36.73058750000001,63.2694125,516485,76.5025260039978,0.7108589709132301,0.7518234900799257,0.5035768760303319,0.09838581704959368,0.1172009508932776,0.0,1.0,0.15182349007992568,0.005,0.003,2.5e-11,0.9,0.98
balanced,Balanced,77,0.3,0.25,0.45,37.213849999999994,62.78615,512540,75.981250091752,0.7084712038585681,0.7482616710890253,0.499392809021718,0.09703635406730735,0.11786291998343568,0.0,2.0,0.14826167108902533,0.005,0.003,2.5e-11,0.9,0.98
balanced,Balanced,78,0.3,0.25,0.45,37.697234999999985,62.302764999999994,508594,75.13708105660338,0.7045925302229101,0.7430633210924116,0.4939605220850213,0.09529808020739043,0.11729749081930871,0.0,3.0,0.1430633210924116,0.005,0.003,2.5e-11,0.9,0.98
balanced,Balanced,79,0.3,0.25,0.45,38.18049749999999,61.8195025,504649,74.29483027433781,0.7007204563043564,0.737990008436392,0.48855997471021917,0.09365360392617278,0.11682583966062733,0.0,4.0,0.13799000843639198,0.005,0.003,2.5e-11,0.9,0.98
balanced,Balanced,80,0.3,0.25,0.45,38.6638825,61.3361175,500703,73.32955883764708,0.6963024313832947,0.7337713104283741,0.48295489282622917,0.09306777700214486,0.11699514948794724,0.0,5.0,0.1337713104283741,0.005,0.003,2.5e-11,0.9,0.98
balanced,Balanced,81,0.3,0.25,0.45,39.14714500000001,60.85285499999999,496758,72.818739499014,0.6939629204254656,0.7303610666077718,0.47886074684421126,0.09177996816356043,0.11777079995582887,0.0,6.0,0.1303610666077718,0.005,0.003,2.5e-11,0.9,0.98
balanced,Balanced,82,0.3,0.25,0.45,39.630407500000004,60.369592499999996,492813,71.98849257039814,0.6901406422128047,0.7254056827853981,0.47351778196749206,0.090195838217906,0.11738759542238192,0.0,7.0,0.1254056827853981,0.005,0.003,2.5e-11,0.9,0.98
balanced,Balanced,83,0.3,0.25,0.45,40.113670000000006,59.88633,488868,71.16007400012525,0.6863245549264512,0.7205706439722639,0.46820005304587453,0.08870681732638935,0.11709464964586462,0.0,8.0,0.12057064397226391,0.005,0.003,2.5e-11,0.9,0.98
balanced,Balanced,84,0.3,0.25,0.45,40.597055,59.402945,484922,70.65632244567053,0.6840178434798472,0.7173007448623021,0.4641735254446816,0.08749123501762046,0.1179755586467266,0.0,9.0,0.11730074486230213,0.005,0.003,2.5e-11,0.9,0.98
balanced,Balanced,85,0.3,0.25,0.45,41.08031749999999,58.91968249999999,480977,69.71522385180728,0.6797001766949544,0.713229824208752,0.45866167795479973,0.08696045085395232,0.11825570148989736,0.0,10.0,0.11322982420875205,0.005,0.003,2.5e-11,0.9,0.98
balanced,Balanced,86,0.3,0.25,0.45,41.56370249999999,58.4362975,477031,68.89527542974996,0.6759183539964406,0.7085447864729445,0.45339346252642493,0.08557141774651952,0.11807525652137506,0.0,11.0,0.10854478647294452,0.005,0.003,2.5e-11,0.9,0.98
balanced,Balanced,87,0.3,0.25,0.45,42.046964999999986,57.95303499999999,473086,68.39831463813536,0.6736432118532398,0.7054030377482009,0.44943761453998643,0.08441380600821462,0.1190522783111507,0.0,12.0,0.10540303774820092,0.005,0.003,2.5e-11,0.9,0.98
balanced,Balanced,88,0.3,0.25,0.45,42.53022750000001,57.4697725,469141,67.58714604240336,0.6698994796384954,0.7007948829149082,0.44420830638073805,0.08306324833417009,0.11892949551951452,0.0,13.0,0.10079488291490823,0.005,0.003,2.5e-11,0.9,0.98
balanced,Balanced,89,0.3,0.25,0.45,43.013490000000004,56.986509999999996,465196,66.77962946611551,0.6661702948289219,0.696269023002406,0.4390055828725688,0.08176840092983716,0.11886843391847118,0.0,14.0,0.09626902300240603,0.005,0.003,2.5e-11,0.9,0.98
balanced,Balanced,90,0.3,0.25,0.45,43.4967525,56.5032475,461251,66.17944409593032,0.6634371508058983,0.6938335778938141,0.4348738662064551,0.08149296148735902,0.12037518342036058,0.0,15.0,0.09383357789381408,0.005,0.003,2.5e-11,0.9,0.98
balanced,Balanced,91,0.3,0.25,0.45,43.980015,56.019985,457306,65.3781001615708,0.659734123645469,0.6893489042314591,0.4296959920487081,0.08021445098275089,0.1203450115069277,0.0,16.0,0.08934890423145914,0.005,0.003,2.5e-11,0.9,0.98
balanced,Balanced,92,0.3,0.25,0.45,44.46340000000001,55.5366,453360,64.58169355612151,0.6560515386736503,0.6849214285637566,0.4245476032683858,0.07896315329537071,0.12035773808948413,0.0,17.0,0.08492142856375662,0.005,0.003,2.5e-11,0.9,0.98
balanced,Balanced,93,0.3,0.25,0.45,44.9466625,55.0533375,449415,63.7917182936845,0.6523962497728873,0.6805465365700247,0.4194255997410702,0.07773855382895452,0.12040990242751856,0.0,18.0,0.08054653657002475,0.005,0.003,2.5e-11,0.9,0.98
balanced,Balanced,94,0.3,0.25,0.45,45.42992500000001,54.570074999999996,445470,63.31410590987858,0.6502126296158863,0.6776332813663336,0.4155994362028833,0.07667975116345029,0.12155829435808357,0.0,19.0,0.07763328136633363,0.005,0.003,2.5e-11,0.9,0.98
balanced,Balanced,95,0.3,0.25,0.45,45.91331000000001,54.08668999999999,441524,62.42084277723455,0.6460929154858764,0.6738971649584451,0.4102655335783325,0.07630532658011256,0.12208954038550052,0.0,20.0,0.07389716495844512,0.005,0.003,2.5e-11,0.9,0.98
