scenario,scenario_label,T,site,year,rocket_launches,pressure,site_sensitivity,site_sensitivity_norm
balanced,Balanced,79,Mahia,29,1602,3004.7275878489017,3.5,0.875
balanced,Balanced,79,Mahia,30,1700,3202.363793924451,3.5,0.875
balanced,Balanced,79,Mahia,31,1798,3399.1818969622254,3.5,0.875
balanced,Balanced,79,Mahia,32,1896,3595.5909484811127,3.5,0.875
balanced,Balanced,79,Mahia,33,1993,3790.7954742405564,3.5,0.875
balanced,Balanced,79,Mahia,34,2090,3985.397737120278,3.5,0.875
balanced,Balanced,79,Mahia,35,2186,4178.698868560139,3.5,0.875
balanced,Balanced,79,Mahia,36,2282,4371.3494342800695,3.5,0.875
balanced,Balanced,79,Mahia,37,2377,4562.674717140035,3.5,0.875
balanced,Balanced,79,Mahia,38,2473,4754.337358570017,3.5,0.875
balanced,Balanced,79,Mahia,39,2568,4945.168679285009,3.5,0.875
balanced,Balanced,79,Mahia,40,2662,5134.584339642504,3.5,0.875
balanced,Balanced,79,Mahia,41,2756,5323.292169821252,3.5,0.875
balanced,Balanced,79,Mahia,42,2850,5511.646084910626,3.5,0.875
balanced,Balanced,79,Mahia,43,2943,5698.823042455313,3.5,0.875
balanced,Balanced,79,Mahia,44,3036,5885.4115212276565,3.5,0.875
balanced,Balanced,79,Mahia,45,3129,6071.705760613828,3.5,0.875
balanced,Balanced,79,Mahia,46,3221,6256.852880306914,3.5,0.875
balanced,Balanced,79,Mahia,47,3313,6441.4264401534565,3.5,0.875
balanced,Balanced,79,Mahia,48,3404,6624.713220076728,3.5,0.875
balanced,Balanced,79,Mahia,49,3496,6808.356610038364,3.5,0.875
balanced,Balanced,79,Mahia,50,3586,6990.1783050191825,3.5,0.875
balanced,Balanced,79,Mahia,51,3677,7172.089152509591,3.5,0.875
balanced,Balanced,79,Mahia,52,3767,7353.044576254795,3.5,0.875
balanced,Balanced,79,Mahia,53,3857,7533.522288127398,3.5,0.875
balanced,Balanced,79,Mahia,54,3946,7712.761144063699,3.5,0.875
balanced,Balanced,79,Mahia,55,4035,7891.38057203185,3.5,0.875
balanced,Balanced,79,Mahia,56,0,3945.690286015925,3.5,0.875
balanced,Balanced,79,Mahia,57,0,1972.8451430079624,3.5,0.875
balanced,Balanced,79,Mahia,58,434,1420.422571503981,3.5,0.875
balanced,Balanced,79,Mahia,59,891,1601.2112857519905,3.5,0.875
balanced,Balanced,79,Mahia,60,1163,1963.6056428759953,3.5,0.875
balanced,Balanced,79,Mahia,61,1343,2324.8028214379974,3.5,0.875
balanced,Balanced,79,Mahia,62,1476,2638.4014107189987,3.5,0.875
balanced,Balanced,79,Mahia,63,1585,2904.2007053594994,3.5,0.875
balanced,Balanced,79,Mahia,64,1683,3135.1003526797494,3.5,0.875
balanced,Balanced,79,Mahia,65,1774,3341.5501763398747,3.5,0.875
balanced,Balanced,79,Mahia,66,1862,3532.7750881699376,3.5,0.875
balanced,Balanced,79,Mahia,67,1949,3715.387544084969,3.5,0.875
balanced,Balanced,79,Mahia,68,2034,3891.6937720424844,3.5,0.875
balanced,Balanced,79,Mahia,69,2118,4063.8468860212424,3.5,0.875
balanced,Balanced,79,Mahia,70,2203,4234.923443010621,3.5,0.875
balanced,Balanced,79,Mahia,71,2286,4403.46172150531,3.5,0.875
balanced,Balanced,79,Mahia,72,2370,4571.730860752656,3.5,0.875
balanced,Balanced,79,Mahia,73,2453,4738.865430376328,3.5,0.875
balanced,Balanced,79,Mahia,74,2535,4904.432715188164,3.5,0.875
balanced,Balanced,79,Mahia,75,2618,5070.216357594082,3.5,0.875
balanced,Balanced,79,Mahia,76,2700,5235.108178797042,3.5,0.875
balanced,Balanced,79,Mahia,77,2781,5398.554089398521,3.5,0.875
balanced,Balanced,79,Mahia,78,2863,5562.27704469926,3.5,0.875
balanced,Balanced,79,Mahia,79,2944,5725.13852234963,3.5,0.875
